Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4),sws(5),sws(6)
2012-01-24,1.147,35.5,17.5,28.0,0.0,0.308,0.08,0.191,0.248,0.203,0.2,0.2
2012-01-25,0.844,37.0,17.0,30.0,0.0,0.303,0.078,0.191,0.248,0.203,0.2,0.2
2012-01-26,0.545,33.5,16.0,30.0,0.0,0.299,0.076,0.191,0.248,0.203,0.2,0.2
2012-01-27,0.251,36.0,17.0,29.0,0.0,0.294,0.074,0.191,0.248,0.203,0.2,0.2
2012-01-28,0.0,35.5,21.5,25.0,0.0,0.29,0.072,0.191,0.248,0.203,0.2,0.2
2012-01-29,0.0,34.5,20.0,22.0,0.0,0.286,0.07,0.191,0.248,0.203,0.2,0.2
2012-01-30,4.316,28.0,21.0,16.0,7.9,3.258,0.101,0.191,0.248,0.203,0.2,0.2
2012-01-31,4.16,24.0,13.0,29.0,5.2,5.356,0.1,0.191,0.248,0.203,0.2,0.2
2012-01-02,3.173,28.0,11.0,29.0,0.0,0.987,0.093,0.191,0.248,0.203,0.2,0.2
2012-02-02,2.836,27.5,13.5,15.0,0.0,0.337,0.091,0.191,0.248,0.203,0.2,0.2
2012-03-02,2.506,31.5,14.0,24.0,0.0,0.331,0.089,0.191,0.248,0.203,0.2,0.2
2012-04-02,2.181,35.0,14.5,26.0,0.0,0.325,0.087,0.191,0.248,0.203,0.2,0.2
2012-05-02,1.862,32.0,23.0,14.0,0.1,0.419,0.084,0.191,0.248,0.203,0.2,0.2
2012-06-02,1.547,25.0,9.5,28.0,0.7,1.014,0.082,0.191,0.248,0.203,0.2,0.2
2012-07-02,1.238,25.0,10.5,25.0,0.0,0.309,0.08,0.191,0.248,0.203,0.2,0.2
2012-08-02,0.934,25.5,9.0,29.0,0.0,0.304,0.078,0.191,0.248,0.203,0.2,0.2
2012-09-02,0.634,27.0,9.5,25.0,0.0,0.3,0.076,0.191,0.248,0.203,0.2,0.2
2012-10-02,0.338,28.5,11.5,23.0,0.0,0.296,0.074,0.191,0.248,0.203,0.2,0.2
2012-11-02,0.046,27.0,14.0,23.0,0.0,0.292,0.072,0.191,0.248,0.203,0.2,0.2
2012-12-02,0.0,27.5,14.0,23.0,0.0,0.288,0.07,0.191,0.248,0.203,0.2,0.2
2012-02-13,0.0,29.5,13.5,27.0,0.0,0.284,0.069,0.191,0.248,0.203,0.2,0.2
2012-02-14,0.0,32.5,14.5,27.0,0.0,0.28,0.067,0.191,0.248,0.203,0.2,0.2
2012-02-15,0.0,35.5,16.5,22.0,0.0,0.277,0.065,0.191,0.248,0.203,0.2,0.2
2012-02-16,0.0,35.0,20.5,18.0,0.0,0.273,0.063,0.191,0.248,0.203,0.2,0.2
2012-02-17,0.0,31.0,17.0,25.0,0.4,0.67,0.061,0.191,0.248,0.203,0.2,0.2
2012-02-18,0.0,33.5,14.5,24.0,0.0,0.267,0.059,0.191,0.248,0.203,0.2,0.2
2012-02-19,0.0,31.0,18.5,12.0,0.0,0.264,0.058,0.191,0.248,0.203,0.2,0.2
2012-02-20,0.0,26.5,19.0,13.0,0.4,0.661,0.056,0.191,0.248,0.203,0.2,0.2
2012-02-21,1.534,28.0,15.5,19.0,7.8,3.85,0.082,0.191,0.248,0.203,0.2,0.2
2012-02-22,0.0,31.0,14.5,25.0,0.0,2.428,0.066,0.191,0.248,0.203,0.2,0.2
2012-02-23,0.0,35.0,14.0,26.0,0.0,0.275,0.064,0.191,0.248,0.203,0.2,0.2
2012-02-24,0.0,37.5,14.5,26.0,0.0,0.272,0.062,0.191,0.248,0.203,0.2,0.2
2012-02-25,0.0,37.5,18.5,27.0,0.0,0.269,0.061,0.191,0.248,0.203,0.2,0.2
2012-02-26,0.0,35.0,23.5,22.0,0.0,0.266,0.059,0.191,0.248,0.203,0.2,0.2
2012-02-27,40.931,27.5,21.5,6.0,44.2,1.292,0.244,0.269,0.26,0.203,0.2,0.2
2012-02-28,61.76,26.0,19.5,8.0,26.0,1.682,0.245,0.305,0.31,0.203,0.2,0.2
2012-02-29,60.376,23.0,15.5,9.0,0.4,1.784,0.209,0.296,0.326,0.206,0.2,0.2
2012-01-03,92.758,24.0,16.5,7.0,53.6,1.425,0.246,0.305,0.355,0.26,0.201,0.2
2012-02-03,91.26,22.5,15.5,8.0,0.1,1.597,0.21,0.296,0.355,0.272,0.207,0.2
2012-03-03,95.022,18.0,15.5,6.0,4.9,1.138,0.211,0.288,0.355,0.279,0.216,0.2
2012-04-03,101.088,25.0,15.5,17.0,9.6,3.534,0.206,0.297,0.355,0.285,0.228,0.2
2012-05-03,97.964,22.5,12.5,18.0,0.0,3.124,0.186,0.272,0.353,0.287,0.24,0.2
2012-06-03,95.061,23.0,11.5,22.0,0.0,2.903,0.168,0.254,0.349,0.287,0.252,0.2
2012-07-03,93.629,23.5,12.5,25.0,0.0,1.432,0.158,0.241,0.345,0.286,0.26,0.204
2012-08-03,92.525,25.0,13.0,24.0,0.0,1.104,0.151,0.233,0.34,0.283,0.265,0.21
2012-09-03,91.592,27.5,11.5,23.0,0.0,0.933,0.146,0.227,0.336,0.281,0.268,0.217
2012-10-03,90.769,23.0,10.5,24.0,0.0,0.823,0.14,0.223,0.333,0.278,0.269,0.224
2012-11-03,90.024,25.0,9.0,20.0,0.0,0.745,0.136,0.22,0.33,0.275,0.269,0.231
2012-12-03,89.339,26.5,10.5,23.0,0.0,0.685,0.131,0.218,0.327,0.272,0.268,0.238
2012-03-13,88.701,29.5,10.0,23.0,0.0,0.638,0.127,0.216,0.326,0.269,0.267,0.245
2012-03-14,88.102,32.0,13.5,12.0,0.0,0.599,0.124,0.215,0.324,0.267,0.265,0.25
2012-03-15,87.535,30.5,18.5,14.0,0.1,0.667,0.12,0.215,0.323,0.265,0.263,0.255
2012-03-16,95.909,23.5,17.5,12.0,10.9,2.526,0.176,0.214,0.322,0.264,0.262,0.259
2012-03-17,91.741,23.0,10.5,22.0,0.2,4.368,0.149,0.214,0.322,0.263,0.26,0.263
2012-03-18,90.902,25.0,10.5,22.0,0.0,0.839,0.143,0.214,0.321,0.262,0.259,0.266
2012-03-19,90.146,26.0,12.0,22.0,0.0,0.756,0.139,0.214,0.321,0.261,0.258,0.268
2012-03-20,89.452,28.5,15.0,19.0,0.0,0.694,0.134,0.214,0.32,0.26,0.256,0.27
2012-03-21,88.806,21.5,16.5,15.0,0.1,0.745,0.13,0.214,0.32,0.259,0.256,0.271
2012-03-22,88.201,21.0,8.0,21.0,0.2,0.805,0.126,0.214,0.32,0.259,0.255,0.273
2012-03-23,87.629,19.0,10.5,19.0,0.0,0.572,0.123,0.214,0.32,0.259,0.254,0.274
2012-03-24,87.085,21.0,9.5,11.0,0.0,0.544,0.12,0.214,0.32,0.258,0.254,0.274
2012-03-25,86.566,21.0,8.5,15.0,0.0,0.519,0.116,0.214,0.32,0.258,0.253,0.275
2012-03-26,86.068,22.5,6.5,20.0,0.0,0.498,0.113,0.214,0.319,0.258,0.253,0.275
2012-03-27,85.59,22.0,10.0,14.0,0.0,0.479,0.111,0.214,0.319,0.258,0.253,0.276
2012-03-28,85.128,25.0,8.0,19.0,0.0,0.462,0.108,0.214,0.319,0.258,0.253,0.276
2012-03-29,84.681,28.0,10.5,19.0,0.0,0.446,0.105,0.214,0.319,0.258,0.252,0.276
2012-03-30,84.249,29.5,12.0,19.0,0.0,0.433,0.102,0.214,0.319,0.258,0.252,0.276
2012-03-31,83.829,32.0,15.0,16.0,0.0,0.42,0.1,0.214,0.319,0.258,0.252,0.276
2012-01-04,83.829,23.5,10.0,18.0,0.0,0.0,0.1,0.214,0.319,0.258,0.252,0.276
2012-02-04,83.601,27.5,7.0,17.0,0.0,0.227,0.099,0.213,0.319,0.258,0.252,0.276
2012-03-04,83.38,28.5,15.0,16.0,0.0,0.222,0.098,0.213,0.318,0.258,0.252,0.276
2012-04-04,83.164,29.0,11.5,19.0,0.0,0.216,0.097,0.213,0.318,0.258,0.252,0.276
2012-05-04,82.952,30.0,12.0,19.0,0.0,0.211,0.096,0.213,0.318,0.258,0.252,0.276
2012-06-04,82.745,31.0,13.0,15.0,0.0,0.207,0.094,0.213,0.318,0.258,0.252,0.276
2012-07-04,83.743,20.0,7.0,18.0,1.2,0.203,0.101,0.213,0.318,0.258,0.252,0.276
2012-08-04,83.544,19.5,6.0,11.0,0.0,0.199,0.1,0.213,0.318,0.258,0.252,0.276
2012-09-04,83.349,18.5,8.0,14.0,0.0,0.195,0.099,0.213,0.318,0.258,0.252,0.276
2012-10-04,83.258,18.0,3.5,15.0,0.1,0.191,0.099,0.213,0.318,0.258,0.252,0.276
2012-11-04,83.07,21.5,4.0,18.0,0.0,0.188,0.098,0.213,0.317,0.258,0.252,0.276
2012-12-04,82.886,23.5,4.0,18.0,0.0,0.185,0.097,0.213,0.317,0.258,0.252,0.276
2012-04-13,82.704,24.5,4.0,17.0,0.0,0.181,0.096,0.213,0.317,0.258,0.252,0.276
2012-04-14,82.526,27.0,6.5,15.0,0.0,0.179,0.095,0.213,0.317,0.258,0.252,0.276
2012-04-15,82.35,29.0,10.0,17.0,0.0,0.176,0.094,0.213,0.317,0.258,0.252,0.276
2012-04-16,82.177,26.0,10.0,17.0,0.0,0.173,0.094,0.213,0.317,0.258,0.252,0.276
2012-04-17,82.006,26.5,10.0,17.0,0.0,0.171,0.093,0.213,0.317,0.258,0.252,0.276
2012-04-18,81.838,26.0,10.5,16.0,0.0,0.168,0.092,0.213,0.317,0.258,0.252,0.276
2012-04-19,81.672,23.0,15.0,11.0,0.0,0.166,0.091,0.213,0.316,0.258,0.252,0.276
2012-04-20,83.909,26.0,10.5,14.0,2.4,0.164,0.106,0.213,0.316,0.258,0.252,0.276
2012-04-21,83.747,26.5,10.5,14.0,0.0,0.161,0.106,0.213,0.316,0.258,0.252,0.276
2012-04-22,83.888,24.5,14.5,12.0,2.0,1.859,0.107,0.213,0.316,0.258,0.252,0.276
2012-04-23,83.73,19.0,8.5,12.0,0.8,0.957,0.106,0.213,0.316,0.258,0.252,0.276
2012-04-24,83.575,13.5,4.5,10.0,0.2,0.355,0.105,0.212,0.316,0.258,0.252,0.276
2012-04-25,83.421,18.0,6.0,12.0,0.7,0.854,0.105,0.212,0.316,0.258,0.252,0.276
2012-04-26,83.269,18.0,7.0,8.0,0.0,0.152,0.104,0.212,0.316,0.258,0.252,0.276
2012-04-27,83.119,20.5,6.0,14.0,0.0,0.15,0.103,0.212,0.315,0.258,0.252,0.276
2012-04-28,82.971,21.5,4.0,15.0,0.0,0.148,0.102,0.212,0.315,0.258,0.252,0.276
2012-04-29,82.824,17.5,7.0,15.0,0.0,0.147,0.102,0.212,0.315,0.258,0.252,0.276
2012-04-30,82.679,17.5,4.0,10.0,0.0,0.145,0.101,0.212,0.315,0.258,0.252,0.276
2012-01-05,82.535,24.5,6.0,13.0,0.0,0.144,0.1,0.212,0.315,0.258,0.252,0.276
2012-02-05,82.393,17.0,11.5,12.0,1.2,1.342,0.1,0.212,0.315,0.258,0.252,0.276
2012-03-05,82.252,17.0,2.5,11.0,0.0,0.141,0.099,0.212,0.315,0.258,0.252,0.276
2012-04-05,82.112,15.5,3.5,8.0,0.0,0.14,0.098,0.212,0.315,0.258,0.252,0.276
2012-05-05,81.974,15.5,5.5,8.0,0.0,0.138,0.098,0.212,0.315,0.258,0.252,0.276
2012-06-05,81.837,17.0,2.5,11.0,0.0,0.137,0.097,0.212,0.314,0.258,0.252,0.276
2012-07-05,81.701,20.0,7.5,9.0,0.6,0.736,0.097,0.212,0.314,0.258,0.252,0.276
2012-08-05,81.567,23.5,7.5,13.0,0.0,0.134,0.096,0.212,0.314,0.258,0.252,0.276
2012-09-05,81.434,22.0,11.5,8.0,0.0,0.133,0.095,0.212,0.314,0.258,0.252,0.276
2012-10-05,81.302,21.0,4.5,13.0,0.0,0.132,0.095,0.212,0.314,0.258,0.252,0.276
2012-11-05,81.171,18.5,5.5,10.0,0.0,0.131,0.094,0.212,0.314,0.258,0.252,0.276
2012-12-05,81.041,16.0,2.0,12.0,0.0,0.13,0.094,0.212,0.314,0.258,0.252,0.276
2012-05-13,80.912,17.0,7.0,11.0,0.0,0.129,0.093,0.211,0.314,0.258,0.252,0.276
2012-05-14,80.785,18.0,4.0,10.0,0.0,0.128,0.092,0.211,0.313,0.258,0.252,0.276
2012-05-15,80.658,18.0,5.0,10.0,0.0,0.127,0.092,0.211,0.313,0.258,0.252,0.276
2012-05-16,80.533,18.5,5.5,10.0,0.0,0.126,0.091,0.211,0.313,0.258,0.252,0.276
2012-05-17,80.408,18.5,2.0,12.0,0.0,0.125,0.091,0.211,0.313,0.258,0.252,0.276
2012-05-18,80.284,21.0,4.5,10.0,0.0,0.124,0.09,0.211,0.313,0.258,0.252,0.276
2012-05-19,80.162,18.5,5.0,9.0,0.0,0.123,0.09,0.211,0.313,0.258,0.252,0.276
2012-05-20,80.04,16.0,1.0,12.0,0.0,0.122,0.089,0.211,0.313,0.258,0.252,0.276
2012-05-21,79.919,17.0,-1.5,10.0,0.0,0.121,0.089,0.211,0.313,0.258,0.252,0.276
2012-05-22,79.799,20.0,2.0,11.0,0.0,0.12,0.088,0.211,0.313,0.258,0.252,0.276
2012-05-23,79.68,21.5,7.5,11.0,0.0,0.119,0.088,0.211,0.312,0.258,0.252,0.276
2012-05-24,79.561,17.0,4.5,8.0,0.0,0.118,0.087,0.211,0.312,0.258,0.252,0.276
2012-05-25,86.601,12.0,6.5,4.0,7.7,0.66,0.134,0.211,0.312,0.258,0.252,0.276
2012-05-26,88.219,16.0,7.0,5.0,2.5,0.882,0.145,0.211,0.312,0.258,0.252,0.276
2012-05-27,86.891,15.5,5.0,11.0,0.0,1.329,0.137,0.211,0.312,0.258,0.252,0.276
2012-05-28,86.685,15.5,6.5,10.0,0.0,0.206,0.136,0.211,0.312,0.258,0.252,0.276
2012-05-29,86.484,16.0,2.5,10.0,0.0,0.201,0.134,0.211,0.312,0.258,0.252,0.276
2012-05-30,86.286,17.5,1.5,12.0,0.0,0.197,0.133,0.211,0.312,0.258,0.252,0.276
2012-05-31,86.093,17.0,1.5,11.0,0.0,0.194,0.132,0.211,0.312,0.258,0.252,0.276
2012-01-06,85.903,17.5,3.0,9.0,0.0,0.19,0.131,0.211,0.311,0.258,0.252,0.276
2012-02-06,85.716,16.5,2.5,8.0,0.0,0.187,0.13,0.211,0.311,0.258,0.252,0.276
2012-03-06,85.532,15.5,4.0,11.0,0.1,0.284,0.129,0.211,0.311,0.258,0.252,0.276
2012-04-06,85.352,14.0,-1.0,6.0,0.0,0.181,0.128,0.211,0.311,0.258,0.252,0.276
2012-05-06,91.238,14.0,5.0,6.0,6.9,1.014,0.168,0.211,0.311,0.258,0.252,0.276
2012-06-06,89.94,14.5,1.5,10.0,0.0,1.298,0.159,0.211,0.311,0.258,0.252,0.276
2012-07-06,89.643,14.0,0.0,6.0,0.0,0.297,0.158,0.211,0.311,0.258,0.252,0.276
2012-08-06,89.358,13.5,0.5,7.0,0.0,0.285,0.156,0.211,0.311,0.258,0.252,0.276
2012-09-06,89.084,16.0,2.5,6.0,0.0,0.274,0.154,0.211,0.311,0.258,0.252,0.276
2012-10-06,88.819,14.5,3.0,9.0,0.0,0.264,0.153,0.211,0.31,0.258,0.252,0.276
2012-11-06,88.564,15.5,1.0,11.0,0.0,0.256,0.151,0.211,0.31,0.258,0.252,0.276
2012-12-06,88.316,16.0,1.5,7.0,0.0,0.248,0.15,0.211,0.31,0.258,0.252,0.276
2012-06-13,88.076,16.5,2.0,8.0,0.0,0.24,0.149,0.211,0.31,0.258,0.252,0.276
2012-06-14,87.842,14.0,6.5,4.0,0.0,0.234,0.147,0.211,0.31,0.258,0.252,0.276
2012-06-15,87.614,16.0,5.5,9.0,0.1,0.328,0.146,0.211,0.31,0.258,0.252,0.276
2012-06-16,87.392,17.5,3.0,8.0,0.0,0.222,0.145,0.211,0.31,0.258,0.252,0.276
2012-06-17,87.176,16.0,6.5,8.0,0.0,0.217,0.143,0.211,0.31,0.258,0.252,0.276
2012-06-18,86.964,15.0,7.5,3.0,0.0,0.212,0.142,0.211,0.31,0.258,0.252,0.276
2012-06-19,86.757,13.5,4.0,10.0,0.8,1.007,0.141,0.21,0.309,0.258,0.252,0.276
2012-06-20,86.554,17.0,-1.0,8.0,0.0,0.203,0.14,0.21,0.309,0.258,0.252,0.276
2012-06-21,86.672,10.0,5.5,3.0,0.6,0.482,0.141,0.21,0.309,0.258,0.252,0.276
2012-06-22,106.648,11.0,6.5,5.0,20.8,0.825,0.225,0.246,0.316,0.258,0.252,0.276
2012-06-23,105.769,13.0,0.5,8.0,0.4,1.279,0.206,0.245,0.322,0.259,0.252,0.276
2012-06-24,105.513,15.0,4.0,5.0,0.6,0.856,0.204,0.236,0.325,0.26,0.253,0.277
2012-06-25,104.918,15.0,7.5,6.0,0.1,0.695,0.2,0.229,0.326,0.261,0.253,0.277
2012-06-26,104.212,11.5,3.0,10.0,0.9,1.607,0.196,0.225,0.326,0.262,0.254,0.278
2012-06-27,103.108,13.5,0.5,10.0,0.0,1.104,0.188,0.221,0.325,0.262,0.255,0.279
2012-06-28,102.376,14.5,2.0,6.0,0.0,0.732,0.184,0.219,0.324,0.262,0.255,0.281
2012-06-29,101.786,14.0,5.5,7.0,0.0,0.59,0.18,0.217,0.324,0.262,0.255,0.282
2012-06-30,103.802,13.0,5.5,7.0,3.2,1.184,0.193,0.216,0.323,0.262,0.255,0.284
2012-01-07,104.109,11.5,1.5,5.0,1.1,0.792,0.196,0.215,0.322,0.261,0.255,0.285
2012-02-07,104.029,13.5,4.0,10.0,1.6,1.68,0.195,0.215,0.322,0.261,0.255,0.287
2012-03-07,102.806,15.0,4.0,8.0,0.0,1.223,0.187,0.214,0.321,0.26,0.255,0.288
2012-04-07,102.139,14.0,1.0,9.0,0.0,0.667,0.183,0.214,0.321,0.26,0.255,0.289
2012-05-07,101.585,14.0,0.5,10.0,0.0,0.554,0.179,0.214,0.321,0.26,0.254,0.29
2012-06-07,101.101,14.0,0.0,11.0,0.0,0.484,0.176,0.214,0.32,0.259,0.254,0.291
2012-07-07,100.665,13.0,-3.0,11.0,0.0,0.436,0.174,0.214,0.32,0.259,0.254,0.292
2012-08-07,100.266,15.0,-2.0,8.0,0.0,0.399,0.171,0.214,0.32,0.259,0.253,0.292
2012-09-07,99.895,16.0,3.0,5.0,0.2,0.571,0.169,0.214,0.32,0.259,0.253,0.293
2012-10-07,111.974,12.5,8.5,3.0,12.6,0.521,0.219,0.235,0.323,0.259,0.253,0.293
2012-11-07,121.08,13.5,8.5,6.0,10.2,1.059,0.225,0.267,0.33,0.262,0.254,0.294
2012-12-07,120.294,14.0,8.0,5.0,0.1,0.885,0.209,0.259,0.334,0.265,0.255,0.295
2012-07-13,120.836,15.0,8.0,7.0,1.8,1.259,0.204,0.251,0.335,0.267,0.257,0.298
2012-07-14,119.568,12.5,7.0,9.0,0.0,1.206,0.197,0.239,0.335,0.269,0.259,0.3
2012-07-15,122.847,14.0,3.0,8.0,5.0,1.35,0.207,0.242,0.334,0.27,0.26,0.303
2012-07-16,122.425,15.5,6.0,5.0,1.1,0.89,0.205,0.236,0.333,0.27,0.262,0.305
2012-07-17,120.349,16.0,9.0,8.0,0.0,1.231,0.197,0.229,0.332,0.27,0.262,0.307
2012-07-18,118.409,13.5,4.5,9.0,0.6,1.535,0.191,0.224,0.33,0.269,0.263,0.308
2012-07-19,116.214,13.5,-1.0,11.0,0.0,1.082,0.184,0.221,0.328,0.268,0.263,0.309
2012-07-20,114.315,15.5,2.5,7.0,0.0,0.727,0.179,0.219,0.326,0.267,0.262,0.309
2012-07-21,112.542,16.5,3.0,9.0,0.0,0.587,0.175,0.217,0.325,0.266,0.261,0.309
2012-07-22,110.874,16.5,3.0,10.0,0.0,0.506,0.172,0.216,0.324,0.265,0.261,0.309
2012-07-23,109.312,15.5,1.5,10.0,0.0,0.451,0.169,0.215,0.323,0.263,0.26,0.309
2012-07-24,107.865,14.5,3.5,7.0,0.0,0.411,0.167,0.215,0.322,0.262,0.259,0.308
2012-07-25,106.536,15.5,6.5,7.0,0.0,0.38,0.164,0.214,0.322,0.262,0.258,0.307
2012-07-26,113.351,12.0,7.0,6.0,8.7,1.029,0.206,0.221,0.322,0.261,0.257,0.307
2012-07-27,115.565,14.5,7.5,9.0,4.6,1.612,0.207,0.232,0.324,0.261,0.257,0.306
2012-07-28,114.423,15.0,3.5,9.0,1.1,1.532,0.2,0.229,0.325,0.262,0.256,0.306
2012-07-29,112.258,13.0,2.5,9.0,0.0,1.499,0.191,0.224,0.325,0.262,0.256,0.305
2012-07-30,110.336,14.0,3.5,11.0,0.0,1.286,0.182,0.221,0.325,0.262,0.256,0.305
2012-07-31,109.086,14.0,5.5,11.0,0.0,0.636,0.178,0.219,0.324,0.262,0.256,0.305
2012-01-08,107.954,14.5,1.0,13.0,0.0,0.536,0.175,0.217,0.323,0.262,0.256,0.305
2012-02-08,106.907,14.0,0.0,9.0,0.0,0.472,0.172,0.216,0.323,0.262,0.256,0.304
2012-03-08,105.93,16.0,2.5,13.0,0.0,0.427,0.169,0.215,0.322,0.261,0.256,0.304
2012-04-08,105.019,16.0,5.0,12.0,0.0,0.393,0.167,0.215,0.322,0.261,0.255,0.304
2012-05-08,104.17,17.0,5.5,11.0,1.2,1.565,0.165,0.214,0.321,0.26,0.255,0.304
2012-06-08,103.383,13.0,2.5,11.0,0.1,0.443,0.163,0.214,0.321,0.26,0.255,0.303
2012-07-08,102.658,16.0,0.5,13.0,0.0,0.325,0.161,0.214,0.32,0.259,0.254,0.303
2012-08-08,101.993,13.0,5.0,5.0,0.0,0.309,0.159,0.214,0.32,0.259,0.254,0.303
2012-09-08,105.658,13.5,4.0,13.0,6.2,2.222,0.185,0.214,0.32,0.259,0.254,0.302
2012-10-08,104.719,15.0,6.0,10.0,0.1,0.769,0.181,0.214,0.32,0.259,0.253,0.302
2012-11-08,103.935,15.0,4.5,9.0,0.0,0.555,0.178,0.214,0.32,0.258,0.253,0.302
2012-12-08,103.257,16.5,4.5,14.0,0.0,0.485,0.175,0.214,0.32,0.258,0.253,0.301
2012-08-13,102.662,16.5,-0.5,14.0,0.0,0.436,0.172,0.214,0.32,0.258,0.253,0.301
2012-08-14,102.131,15.0,5.0,8.0,0.0,0.4,0.169,0.214,0.32,0.258,0.252,0.301
2012-08-15,104.135,15.0,1.0,7.0,3.3,1.191,0.184,0.214,0.32,0.258,0.252,0.301
2012-08-16,103.859,14.5,5.5,9.0,1.4,1.591,0.182,0.214,0.319,0.258,0.252,0.301
2012-08-17,111.798,11.0,6.5,7.0,9.2,1.185,0.212,0.231,0.322,0.259,0.252,0.301
2012-08-18,113.639,14.0,6.0,12.0,4.0,2.071,0.204,0.24,0.325,0.26,0.253,0.301
2012-08-19,112.469,12.0,1.5,7.0,0.1,1.143,0.197,0.232,0.327,0.261,0.254,0.301
2012-08-20,111.403,13.5,4.5,8.0,0.5,1.381,0.192,0.226,0.326,0.262,0.254,0.301
2012-08-21,110.322,17.5,3.5,14.0,0.7,1.53,0.186,0.222,0.326,0.263,0.255,0.302
2012-08-22,109.367,20.5,8.0,10.0,0.0,0.636,0.182,0.22,0.325,0.263,0.256,0.302
2012-08-23,108.455,17.0,7.0,14.0,0.0,0.536,0.179,0.218,0.324,0.263,0.256,0.303
2012-08-24,108.397,13.5,5.0,10.0,2.1,1.739,0.182,0.217,0.323,0.262,0.256,0.303
2012-08-25,107.208,13.5,3.0,10.0,0.2,0.944,0.177,0.216,0.323,0.262,0.256,0.303
2012-08-26,106.318,14.0,5.0,13.0,0.5,0.935,0.174,0.215,0.322,0.261,0.256,0.304
2012-08-27,105.469,14.5,-1.0,14.0,0.0,0.399,0.172,0.214,0.321,0.261,0.255,0.303
2012-08-28,104.667,19.0,3.5,17.0,0.0,0.37,0.169,0.214,0.321,0.26,0.255,0.303
2012-08-29,103.915,18.5,8.5,15.0,0.0,0.347,0.167,0.214,0.321,0.26,0.255,0.303
2012-08-30,103.216,13.5,6.0,16.0,1.5,1.828,0.165,0.214,0.32,0.259,0.254,0.303
2012-08-31,102.571,15.5,3.0,14.0,0.3,0.612,0.163,0.214,0.32,0.259,0.254,0.303
2012-01-09,101.979,16.0,0.5,18.0,0.0,0.298,0.162,0.214,0.32,0.259,0.254,0.302
2012-02-09,101.44,19.0,-0.5,19.0,0.1,0.385,0.16,0.214,0.32,0.259,0.253,0.302
2012-03-09,100.949,22.5,2.0,17.0,0.0,0.274,0.158,0.214,0.32,0.258,0.253,0.302
2012-04-09,100.503,25.0,5.5,18.0,0.0,0.265,0.157,0.214,0.32,0.258,0.253,0.301
2012-05-09,100.097,21.0,11.0,9.0,0.0,0.256,0.155,0.214,0.32,0.258,0.253,0.301
2012-06-09,99.726,18.5,11.0,14.0,0.0,0.248,0.154,0.214,0.319,0.258,0.252,0.301
2012-07-09,103.865,15.0,7.0,13.0,6.6,2.362,0.182,0.214,0.319,0.258,0.252,0.301
2012-08-09,103.309,17.0,8.0,12.0,0.0,0.477,0.179,0.214,0.319,0.258,0.252,0.301
