Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4),sws(5),sws(6)
2015-04-11,88.091,26.0,13.0,12.0,0.0,0.404,0.09,0.213,0.315,0.258,0.252,0.3
2015-05-11,96.764,24.0,17.0,13.0,11.7,3.027,0.148,0.213,0.314,0.258,0.252,0.3
2015-06-11,102.913,25.0,16.5,13.0,9.2,3.051,0.189,0.213,0.314,0.258,0.252,0.3
2015-07-11,98.508,23.5,10.0,28.0,0.0,4.405,0.16,0.213,0.314,0.258,0.252,0.3
2015-08-11,97.393,29.5,8.0,26.0,0.0,1.115,0.153,0.213,0.314,0.258,0.252,0.3
2015-09-11,96.453,34.5,11.0,26.0,0.0,0.94,0.147,0.213,0.314,0.258,0.252,0.3
2015-10-11,95.626,25.5,17.5,16.0,0.0,0.827,0.141,0.213,0.314,0.258,0.252,0.3
2015-11-11,94.878,27.0,10.0,18.0,0.0,0.748,0.137,0.213,0.314,0.258,0.252,0.3
2015-12-11,94.19,31.0,14.5,21.0,0.1,0.788,0.132,0.213,0.314,0.258,0.252,0.3
2015-11-13,93.551,25.0,11.5,23.0,0.0,0.64,0.128,0.213,0.314,0.258,0.252,0.3
2015-11-14,92.95,24.5,9.5,25.0,0.0,0.601,0.125,0.213,0.313,0.258,0.252,0.3
2015-11-15,92.381,27.0,10.0,30.0,0.0,0.568,0.121,0.213,0.313,0.258,0.252,0.3
2015-11-16,91.841,31.0,11.0,28.0,0.0,0.541,0.118,0.213,0.313,0.258,0.252,0.3
2015-11-17,91.324,35.5,17.0,26.0,0.0,0.516,0.115,0.213,0.313,0.258,0.252,0.3
2015-11-18,90.829,37.0,12.0,27.0,0.0,0.495,0.112,0.213,0.313,0.258,0.252,0.3
2015-11-19,90.352,39.0,21.0,27.0,0.0,0.477,0.109,0.213,0.313,0.258,0.252,0.3
2015-11-20,89.893,30.5,17.5,19.0,0.0,0.46,0.106,0.213,0.313,0.258,0.252,0.3
2015-11-21,89.448,24.5,10.0,27.0,0.3,0.745,0.103,0.213,0.313,0.258,0.252,0.3
2015-11-22,89.017,26.5,8.0,30.0,0.0,0.431,0.101,0.213,0.313,0.258,0.252,0.3
2015-11-23,88.598,26.5,10.5,24.0,0.0,0.419,0.098,0.213,0.312,0.258,0.252,0.3
2015-11-24,88.191,28.5,10.0,31.0,0.0,0.407,0.096,0.213,0.312,0.258,0.252,0.3
2015-11-25,87.795,35.5,11.5,22.0,0.0,0.396,0.093,0.213,0.312,0.258,0.252,0.3
2015-11-26,87.408,21.5,12.0,25.0,0.0,0.387,0.091,0.213,0.312,0.258,0.252,0.3
2015-11-27,87.031,22.0,4.5,25.0,0.4,0.778,0.089,0.212,0.312,0.258,0.252,0.3
2015-11-28,86.661,27.0,9.0,27.0,0.0,0.369,0.087,0.212,0.312,0.258,0.252,0.3
2015-11-29,86.3,25.5,12.0,24.0,0.0,0.361,0.085,0.212,0.312,0.258,0.252,0.3
2015-11-30,85.947,34.5,10.0,25.0,0.0,0.354,0.082,0.212,0.312,0.258,0.252,0.3
2015-01-12,85.6,26.0,13.5,27.0,0.6,0.947,0.08,0.212,0.311,0.258,0.252,0.3
2015-02-12,85.26,22.5,7.0,30.0,0.0,0.34,0.078,0.212,0.311,0.258,0.252,0.3
2015-03-12,84.926,30.5,8.5,30.0,0.0,0.334,0.077,0.212,0.311,0.258,0.252,0.3
2015-04-12,84.598,34.0,14.0,31.0,0.0,0.328,0.075,0.212,0.311,0.258,0.252,0.3
2015-05-12,84.276,37.5,17.5,28.0,0.0,0.322,0.073,0.212,0.311,0.258,0.252,0.3
2015-06-12,84.112,39.0,18.5,21.0,0.0,0.317,0.071,0.212,0.311,0.258,0.252,0.3
2015-07-12,84.068,34.0,25.0,12.0,0.0,0.312,0.069,0.212,0.311,0.258,0.252,0.3
2015-08-12,84.023,36.5,22.5,23.0,0.9,1.207,0.067,0.212,0.311,0.258,0.252,0.3
2015-09-12,83.978,30.5,15.0,28.0,0.8,1.102,0.066,0.212,0.311,0.258,0.252,0.3
2015-10-12,83.932,31.5,13.0,29.0,0.0,0.298,0.064,0.212,0.311,0.258,0.252,0.3
2015-11-12,83.886,24.5,12.0,24.0,0.0,0.294,0.062,0.211,0.31,0.258,0.252,0.3
2015-12-12,83.84,24.5,7.0,28.0,0.0,0.29,0.061,0.211,0.31,0.258,0.252,0.3
2015-12-13,83.793,30.5,10.0,26.0,0.0,0.286,0.059,0.211,0.31,0.258,0.252,0.3
2015-12-14,83.746,36.0,13.0,30.0,0.0,0.282,0.058,0.211,0.31,0.258,0.252,0.3
2015-12-15,83.698,35.5,18.5,25.0,0.0,0.278,0.056,0.211,0.31,0.258,0.252,0.3
2015-12-16,83.65,36.0,16.5,29.0,0.0,0.275,0.055,0.211,0.31,0.258,0.252,0.3
2015-12-17,83.601,37.5,17.0,32.0,0.0,0.272,0.053,0.211,0.31,0.258,0.252,0.3
2015-12-18,83.552,41.5,21.5,30.0,0.0,0.268,0.052,0.211,0.31,0.258,0.252,0.3
2015-12-19,83.503,42.5,26.5,28.0,0.0,0.265,0.05,0.211,0.31,0.258,0.252,0.3
2015-12-20,83.453,38.0,30.0,21.0,0.0,0.262,0.049,0.21,0.309,0.258,0.252,0.3
2015-12-21,83.403,27.0,13.5,15.0,0.4,0.659,0.047,0.21,0.309,0.258,0.252,0.3
2015-12-22,83.353,32.0,11.5,29.0,0.0,0.257,0.046,0.21,0.309,0.258,0.252,0.3
2015-12-23,83.302,32.5,15.5,27.0,0.0,0.254,0.045,0.21,0.309,0.258,0.252,0.3
2015-12-24,83.251,34.5,18.0,30.0,0.0,0.251,0.043,0.21,0.309,0.258,0.252,0.3
2015-12-25,83.2,35.5,21.0,29.0,0.0,0.249,0.042,0.21,0.309,0.258,0.252,0.3
2015-12-26,83.152,24.0,14.0,20.0,6.1,4.545,0.053,0.21,0.309,0.258,0.252,0.3
2015-12-27,83.101,24.5,9.0,29.0,0.0,1.702,0.042,0.21,0.309,0.258,0.252,0.3
2015-12-28,83.049,29.5,11.0,31.0,0.0,0.245,0.04,0.21,0.309,0.258,0.252,0.3
2015-12-29,82.997,34.5,12.0,32.0,0.0,0.242,0.039,0.209,0.308,0.258,0.252,0.3
2015-12-30,82.945,37.5,15.5,28.0,0.0,0.24,0.038,0.209,0.308,0.258,0.252,0.3
2015-12-31,82.892,39.5,21.0,24.0,0.0,0.238,0.037,0.209,0.308,0.258,0.252,0.3
2016-01-01,82.84,38.5,24.0,16.0,0.0,0.091,0.036,0.209,0.308,0.258,0.252,0.3
2016-02-01,82.788,33.0,17.5,21.0,0.0,0.052,0.036,0.209,0.308,0.258,0.252,0.3
2016-03-01,82.735,31.0,17.5,19.0,0.0,0.052,0.036,0.209,0.308,0.258,0.252,0.3
2016-04-01,82.692,29.0,16.0,16.0,8.0,3.918,0.064,0.209,0.308,0.258,0.252,0.3
2016-05-01,82.644,28.5,16.0,22.0,1.6,3.935,0.049,0.208,0.308,0.258,0.252,0.3
2016-06-01,82.595,31.0,16.0,23.0,0.3,0.551,0.047,0.208,0.308,0.258,0.252,0.3
2016-07-01,82.546,30.5,15.5,28.0,0.0,0.248,0.046,0.208,0.308,0.258,0.252,0.3
2016-08-01,82.497,32.5,13.0,25.0,0.0,0.246,0.045,0.208,0.307,0.258,0.252,0.3
2016-09-01,82.447,36.0,13.5,26.0,0.0,0.243,0.043,0.208,0.307,0.258,0.252,0.3
2016-10-01,82.397,38.5,15.5,30.0,0.0,0.241,0.042,0.208,0.307,0.258,0.252,0.3
2016-11-01,82.347,39.0,18.5,21.0,0.0,0.239,0.041,0.208,0.307,0.258,0.252,0.3
2016-12-01,82.297,37.5,17.5,29.0,0.0,0.237,0.04,0.208,0.307,0.258,0.252,0.3
2016-01-13,82.246,44.5,22.5,28.0,0.0,0.234,0.038,0.207,0.307,0.258,0.252,0.3
2016-01-14,82.195,21.5,19.0,14.0,0.4,0.632,0.037,0.207,0.307,0.258,0.252,0.3
2016-01-15,82.144,25.0,9.5,27.0,0.0,0.169,0.036,0.207,0.307,0.258,0.252,0.3
2016-01-16,82.093,30.0,11.0,30.0,0.0,0.051,0.036,0.207,0.307,0.258,0.252,0.3
2016-01-17,82.042,32.5,14.5,29.0,0.0,0.051,0.036,0.207,0.306,0.258,0.252,0.3
2016-01-18,81.991,37.0,16.0,30.0,0.0,0.051,0.036,0.207,0.306,0.258,0.252,0.3
2016-01-19,81.94,41.0,18.0,25.0,0.0,0.051,0.036,0.207,0.306,0.258,0.252,0.3
2016-01-20,81.889,38.0,25.0,18.0,0.0,0.051,0.036,0.207,0.306,0.258,0.252,0.3
2016-01-21,81.839,36.5,22.0,18.0,1.8,1.851,0.036,0.206,0.306,0.258,0.252,0.3
2016-01-22,81.788,26.0,20.0,10.0,0.0,0.051,0.036,0.206,0.306,0.258,0.252,0.3
2016-01-23,81.738,28.5,17.5,22.0,3.9,3.951,0.036,0.206,0.306,0.258,0.252,0.3
2016-01-24,81.687,31.0,14.0,24.0,0.0,0.05,0.036,0.206,0.306,0.258,0.252,0.3
2016-01-25,81.637,30.5,16.0,28.0,0.0,0.05,0.036,0.206,0.306,0.258,0.252,0.3
2016-01-26,81.587,34.0,14.5,23.0,0.1,0.15,0.036,0.206,0.306,0.258,0.252,0.3
2016-01-27,81.537,28.0,20.0,18.0,0.4,0.45,0.036,0.206,0.305,0.258,0.252,0.3
2016-01-28,81.487,31.5,19.0,23.0,0.0,0.05,0.036,0.205,0.305,0.258,0.252,0.3
2016-01-29,81.437,25.5,14.0,19.0,0.0,0.05,0.036,0.205,0.305,0.258,0.252,0.3
2016-01-30,81.387,26.5,14.0,16.0,0.0,0.05,0.036,0.205,0.305,0.258,0.252,0.3
2016-01-31,81.338,17.5,15.0,11.0,2.4,2.321,0.037,0.205,0.305,0.258,0.252,0.3
2016-01-02,86.038,28.0,11.5,26.0,16.0,6.078,0.104,0.205,0.305,0.258,0.252,0.3
2016-02-02,85.69,30.5,14.5,18.0,0.0,0.348,0.102,0.205,0.305,0.258,0.252,0.3
2016-03-02,85.348,26.5,18.5,15.0,0.0,0.342,0.099,0.205,0.305,0.258,0.252,0.3
2016-04-02,85.012,29.0,13.5,26.0,0.0,0.335,0.098,0.205,0.305,0.258,0.252,0.3
2016-05-02,84.683,32.0,15.0,29.0,0.0,0.329,0.096,0.205,0.305,0.258,0.252,0.3
2016-06-02,84.359,33.0,17.5,28.0,0.0,0.324,0.094,0.205,0.304,0.258,0.252,0.3
2016-07-02,84.041,35.5,16.5,27.0,0.0,0.318,0.092,0.205,0.304,0.258,0.252,0.3
2016-08-02,83.728,35.5,18.0,27.0,0.0,0.313,0.09,0.205,0.304,0.258,0.252,0.3
2016-09-02,83.42,35.0,14.0,27.0,0.0,0.308,0.088,0.205,0.304,0.258,0.252,0.3
2016-10-02,83.116,35.5,15.5,24.0,0.0,0.304,0.086,0.205,0.304,0.258,0.252,0.3
2016-11-02,82.817,35.0,15.5,27.0,0.0,0.299,0.085,0.204,0.304,0.258,0.252,0.3
2016-12-02,82.522,35.5,16.0,27.0,0.0,0.295,0.083,0.204,0.304,0.258,0.252,0.3
2016-02-13,82.231,37.0,16.0,25.0,0.0,0.291,0.081,0.204,0.304,0.258,0.252,0.3
2016-02-14,81.944,28.0,15.0,23.0,0.0,0.287,0.08,0.204,0.304,0.258,0.252,0.3
2016-02-15,81.661,27.5,12.5,26.0,0.0,0.283,0.078,0.204,0.304,0.258,0.252,0.3
2016-02-16,81.382,24.5,14.5,23.0,0.0,0.279,0.076,0.204,0.303,0.258,0.252,0.3
2016-02-17,81.106,27.0,13.0,17.0,0.0,0.276,0.075,0.204,0.303,0.258,0.252,0.3
2016-02-18,80.833,30.0,13.5,23.0,0.0,0.273,0.073,0.204,0.303,0.258,0.252,0.3
2016-02-19,80.61,30.0,15.0,17.0,0.0,0.269,0.072,0.204,0.303,0.258,0.252,0.3
2016-02-20,80.572,28.0,12.0,25.0,0.0,0.266,0.07,0.204,0.303,0.258,0.252,0.3
2016-02-21,80.532,32.5,11.5,26.0,0.0,0.263,0.069,0.204,0.303,0.258,0.252,0.3
2016-02-22,80.493,36.5,14.5,16.0,0.0,0.26,0.067,0.204,0.303,0.258,0.252,0.3
2016-02-23,80.453,42.5,20.5,22.0,0.0,0.257,0.066,0.204,0.303,0.258,0.252,0.3
2016-02-24,80.412,40.0,24.0,20.0,0.0,0.255,0.064,0.204,0.303,0.258,0.252,0.3
2016-02-25,80.372,31.5,21.5,19.0,0.0,0.252,0.063,0.204,0.303,0.258,0.252,0.3
2016-02-26,80.331,28.5,14.0,23.0,0.0,0.249,0.062,0.203,0.303,0.258,0.252,0.3
2016-02-27,80.289,31.0,14.5,22.0,0.0,0.247,0.06,0.203,0.302,0.258,0.252,0.3
2016-02-28,80.247,31.0,14.0,23.0,0.0,0.245,0.059,0.203,0.302,0.258,0.252,0.3
2016-02-29,80.205,30.0,13.5,21.0,0.0,0.242,0.057,0.203,0.302,0.258,0.252,0.3
2016-01-03,80.163,34.5,13.0,23.0,0.0,0.24,0.056,0.203,0.302,0.258,0.252,0.3
2016-02-03,80.12,38.5,15.5,25.0,0.0,0.238,0.055,0.203,0.302,0.258,0.252,0.3
2016-03-03,80.077,37.5,20.5,20.0,0.0,0.235,0.054,0.203,0.302,0.258,0.252,0.3
2016-04-03,80.034,39.5,20.5,23.0,0.0,0.233,0.052,0.203,0.302,0.258,0.252,0.3
2016-05-03,79.99,40.0,20.5,17.0,1.8,2.031,0.051,0.203,0.302,0.258,0.252,0.3
2016-06-03,79.946,41.0,21.5,21.0,0.0,0.229,0.05,0.203,0.302,0.258,0.252,0.3
2016-07-03,79.902,42.0,23.5,20.0,0.0,0.227,0.049,0.203,0.302,0.258,0.252,0.3
2016-08-03,79.857,40.5,21.0,22.0,0.0,0.225,0.047,0.202,0.301,0.258,0.252,0.3
2016-09-03,79.812,38.0,25.0,15.0,0.0,0.224,0.046,0.202,0.301,0.258,0.252,0.3
2016-10-03,79.769,27.0,21.0,9.0,2.9,2.237,0.051,0.202,0.301,0.258,0.252,0.3
2016-11-03,79.724,33.5,20.0,19.0,0.7,1.584,0.045,0.202,0.301,0.258,0.252,0.3
2016-12-03,79.679,34.0,20.0,11.0,0.0,0.22,0.044,0.202,0.301,0.258,0.252,0.3
2016-03-13,79.633,34.5,17.5,17.0,0.0,0.218,0.043,0.202,0.301,0.258,0.252,0.3
2016-03-14,79.587,31.0,17.5,19.0,0.0,0.217,0.042,0.202,0.301,0.258,0.252,0.3
2016-03-15,79.541,32.0,14.0,21.0,0.0,0.215,0.041,0.202,0.301,0.258,0.252,0.3
2016-03-16,79.495,33.0,17.0,20.0,0.0,0.213,0.04,0.201,0.301,0.258,0.252,0.3
2016-03-17,79.449,33.0,19.5,20.0,0.0,0.212,0.039,0.201,0.301,0.258,0.252,0.3
2016-03-18,83.944,20.5,13.5,11.0,11.9,2.383,0.102,0.201,0.301,0.258,0.252,0.3
2016-03-19,82.448,20.0,9.0,14.0,1.4,2.896,0.092,0.201,0.3,0.258,0.252,0.3
2016-03-20,80.063,23.5,10.5,19.0,0.0,2.385,0.077,0.201,0.3,0.258,0.252,0.3
2016-03-21,79.803,25.5,11.0,21.0,0.2,0.461,0.075,0.201,0.3,0.258,0.252,0.3
2016-03-22,79.545,28.0,11.5,21.0,0.0,0.258,0.074,0.201,0.3,0.258,0.252,0.3
2016-03-23,79.29,30.5,11.5,12.0,0.0,0.255,0.072,0.201,0.3,0.258,0.252,0.3
2016-03-24,79.194,27.0,17.0,8.0,0.0,0.252,0.071,0.201,0.3,0.258,0.252,0.3
2016-03-25,79.157,26.0,15.0,18.0,0.0,0.25,0.07,0.201,0.3,0.258,0.252,0.3
2016-03-26,79.12,24.0,10.5,16.0,0.0,0.247,0.068,0.201,0.3,0.258,0.252,0.3
2016-03-27,79.082,23.0,11.5,16.0,0.0,0.245,0.067,0.201,0.3,0.258,0.252,0.3
2016-03-28,79.043,22.0,11.0,13.0,0.0,0.242,0.065,0.201,0.3,0.258,0.252,0.3
2016-03-29,79.005,24.0,11.5,17.0,0.0,0.24,0.064,0.201,0.3,0.258,0.252,0.3
2016-03-30,78.966,22.5,10.5,13.0,0.0,0.238,0.063,0.201,0.299,0.258,0.252,0.3
2016-03-31,78.927,24.5,8.0,17.0,0.0,0.236,0.061,0.2,0.299,0.258,0.252,0.3
2016-01-04,78.888,26.0,10.0,15.0,0.0,0.0,0.062,0.2,0.299,0.258,0.252,0.3
2016-02-04,78.848,25.0,13.0,15.0,0.0,0.132,0.061,0.2,0.299,0.258,0.252,0.3
2016-03-04,78.809,23.0,7.5,17.0,0.0,0.131,0.06,0.2,0.299,0.258,0.252,0.3
2016-04-04,78.769,26.0,8.0,19.0,0.0,0.13,0.06,0.2,0.299,0.258,0.252,0.3
2016-05-04,78.73,30.0,7.5,17.0,0.0,0.129,0.059,0.2,0.299,0.258,0.252,0.3
2016-06-04,78.69,19.5,15.0,10.0,0.0,0.128,0.059,0.2,0.299,0.258,0.252,0.3
2016-07-04,78.653,20.0,4.5,16.0,1.5,0.127,0.068,0.2,0.299,0.258,0.252,0.3
2016-08-04,78.616,22.0,10.0,14.0,0.0,0.126,0.067,0.2,0.299,0.258,0.252,0.3
2016-09-04,78.579,23.0,6.5,13.0,0.0,0.125,0.067,0.2,0.299,0.258,0.252,0.3
2016-10-04,78.541,24.0,8.5,13.0,0.0,0.124,0.066,0.2,0.298,0.258,0.252,0.3
2016-11-04,78.504,24.0,11.0,14.0,0.0,0.123,0.066,0.2,0.298,0.258,0.252,0.3
2016-12-04,78.466,23.0,9.0,17.0,0.0,0.122,0.065,0.2,0.298,0.258,0.252,0.3
2016-04-13,78.428,24.5,9.5,14.0,0.0,0.121,0.065,0.199,0.298,0.258,0.252,0.3
2016-04-14,78.39,27.0,9.0,15.0,0.0,0.12,0.064,0.199,0.298,0.258,0.252,0.3
2016-04-15,78.352,29.0,11.0,15.0,0.0,0.119,0.064,0.199,0.298,0.258,0.252,0.3
2016-04-16,78.314,27.5,12.5,13.0,0.0,0.119,0.063,0.199,0.298,0.258,0.252,0.3
2016-04-17,78.276,22.5,11.5,15.0,0.0,0.118,0.062,0.199,0.298,0.258,0.252,0.3
2016-04-18,78.238,25.5,9.0,15.0,0.0,0.117,0.062,0.199,0.298,0.258,0.252,0.3
2016-04-19,78.199,28.0,10.5,14.0,0.0,0.116,0.061,0.199,0.298,0.258,0.252,0.3
2016-04-20,78.161,29.0,11.0,13.0,0.0,0.115,0.061,0.199,0.298,0.258,0.252,0.3
2016-04-21,78.122,27.5,17.5,7.0,0.0,0.115,0.06,0.199,0.297,0.258,0.252,0.3
2016-04-22,78.086,20.0,11.5,12.0,1.0,0.114,0.067,0.199,0.297,0.258,0.252,0.3
2016-04-23,78.049,22.5,6.0,15.0,0.0,0.113,0.066,0.199,0.297,0.258,0.252,0.3
2016-04-24,78.012,24.5,7.5,16.0,0.0,0.112,0.066,0.199,0.297,0.258,0.252,0.3
2016-04-25,77.974,26.0,7.0,16.0,0.0,0.112,0.065,0.199,0.297,0.258,0.252,0.3
2016-04-26,77.937,27.0,9.0,15.0,0.0,0.111,0.065,0.199,0.297,0.258,0.252,0.3
2016-04-27,77.9,28.0,12.5,11.0,0.0,0.11,0.064,0.198,0.297,0.258,0.252,0.3
2016-04-28,77.863,27.5,17.5,7.0,0.0,0.11,0.064,0.198,0.297,0.258,0.252,0.3
2016-04-29,77.827,18.5,16.5,4.0,1.1,0.109,0.07,0.198,0.297,0.258,0.252,0.3
2016-04-30,83.732,23.5,16.0,10.0,8.3,2.159,0.112,0.198,0.297,0.258,0.252,0.3
2016-01-05,91.504,17.0,13.0,13.0,10.2,2.428,0.164,0.198,0.297,0.258,0.252,0.3
2016-02-05,91.111,18.0,5.5,7.0,0.0,0.394,0.161,0.198,0.297,0.258,0.252,0.3
2016-03-05,90.744,20.5,10.0,11.0,0.0,0.366,0.159,0.198,0.296,0.258,0.252,0.3
2016-04-05,90.401,17.5,7.0,9.0,1.0,1.344,0.157,0.198,0.296,0.258,0.252,0.3
2016-05-05,90.075,22.5,10.0,8.0,0.0,0.325,0.155,0.198,0.296,0.258,0.252,0.3
2016-06-05,89.766,26.0,10.0,13.0,0.0,0.309,0.153,0.198,0.296,0.258,0.252,0.3
2016-07-05,89.471,25.0,10.0,9.0,0.0,0.295,0.151,0.198,0.296,0.258,0.252,0.3
2016-08-05,94.414,19.0,14.5,4.0,5.8,0.857,0.184,0.199,0.296,0.258,0.252,0.3
2016-09-05,100.82,19.5,14.5,6.0,7.7,1.294,0.208,0.216,0.296,0.258,0.252,0.3
2016-10-05,110.492,17.5,13.0,10.0,12.2,2.044,0.219,0.253,0.305,0.258,0.252,0.3
2016-11-05,109.108,16.5,9.5,8.0,0.2,1.584,0.202,0.247,0.312,0.258,0.252,0.3
2016-12-05,109.569,19.0,11.0,5.0,1.5,1.039,0.203,0.238,0.317,0.258,0.252,0.3
2016-05-13,108.077,20.5,13.0,12.0,0.2,1.69,0.194,0.231,0.32,0.258,0.252,0.3
2016-05-14,107.355,22.0,9.0,10.0,0.0,0.711,0.189,0.225,0.322,0.259,0.252,0.3
2016-05-15,106.747,21.0,9.0,11.0,0.0,0.578,0.185,0.222,0.323,0.259,0.253,0.3
2016-05-16,106.191,20.0,5.0,8.0,0.0,0.5,0.182,0.219,0.323,0.26,0.253,0.3
2016-05-17,106.456,19.0,9.0,12.0,2.8,2.449,0.185,0.218,0.322,0.26,0.253,0.301
2016-05-18,105.856,18.5,8.5,7.0,0.0,0.483,0.182,0.216,0.322,0.26,0.253,0.301
2016-05-19,105.279,19.0,9.0,6.0,0.0,0.435,0.179,0.215,0.322,0.26,0.254,0.301
2016-05-20,104.718,18.5,10.0,6.0,0.0,0.399,0.176,0.215,0.321,0.26,0.254,0.301
2016-05-21,104.173,17.0,7.5,6.0,0.0,0.37,0.174,0.214,0.321,0.26,0.254,0.301
2016-05-22,103.645,23.0,7.5,9.0,0.0,0.347,0.172,0.214,0.321,0.259,0.253,0.301
2016-05-23,104.053,17.0,10.5,10.0,2.6,2.013,0.176,0.214,0.321,0.259,0.253,0.301
2016-05-24,103.519,17.5,9.0,10.0,0.0,0.362,0.174,0.214,0.32,0.259,0.253,0.301
2016-05-25,103.018,15.5,6.5,5.0,0.0,0.34,0.172,0.214,0.32,0.259,0.253,0.301
2016-05-26,121.19,15.0,9.0,5.0,20.1,0.965,0.23,0.259,0.327,0.26,0.253,0.301
2016-05-27,120.127,15.0,3.5,9.0,0.8,1.645,0.206,0.258,0.331,0.263,0.255,0.302
2016-05-28,132.041,15.0,7.5,7.0,14.7,1.331,0.226,0.288,0.339,0.267,0.257,0.303
2016-05-29,130.513,13.0,4.5,7.0,0.0,1.019,0.208,0.274,0.342,0.271,0.259,0.304
2016-05-30,128.1,13.5,1.5,11.0,0.0,1.68,0.197,0.255,0.342,0.274,0.262,0.306
2016-05-31,126.307,15.0,1.5,11.0,0.0,0.82,0.192,0.243,0.34,0.275,0.264,0.308
2016-01-06,124.475,15.5,3.5,7.0,0.0,0.632,0.188,0.234,0.337,0.275,0.265,0.309
2016-02-06,122.554,17.0,5.0,8.0,0.0,0.534,0.185,0.228,0.334,0.274,0.266,0.311
2016-03-06,120.562,14.5,5.5,5.0,0.0,0.471,0.182,0.223,0.331,0.273,0.266,0.312
2016-04-06,124.584,14.5,9.0,3.0,6.2,0.575,0.209,0.228,0.33,0.271,0.266,0.312
2016-05-06,122.495,14.0,9.5,5.0,0.5,0.956,0.204,0.225,0.329,0.27,0.265,0.313
2016-06-06,120.416,15.0,7.0,4.0,0.3,0.757,0.201,0.222,0.327,0.268,0.264,0.313
2016-07-06,121.677,15.0,7.5,4.0,3.6,0.761,0.209,0.227,0.327,0.267,0.263,0.312
2016-08-06,119.812,13.5,6.5,3.0,0.2,0.552,0.206,0.224,0.326,0.266,0.263,0.312
2016-09-06,121.306,14.5,8.0,3.0,3.5,0.569,0.211,0.231,0.327,0.266,0.262,0.311
2016-10-06,119.333,14.0,5.0,5.0,0.3,0.914,0.204,0.228,0.327,0.266,0.261,0.311
2016-11-06,116.855,14.0,4.0,8.0,0.0,1.195,0.197,0.223,0.326,0.265,0.261,0.31
2016-12-06,114.282,13.0,0.0,8.0,0.0,1.366,0.188,0.22,0.325,0.265,0.26,0.309
2016-06-13,112.04,12.5,-0.5,11.0,0.0,1.11,0.18,0.218,0.324,0.264,0.259,0.309
2016-06-14,110.356,15.5,-0.5,9.0,0.2,0.831,0.176,0.217,0.324,0.263,0.259,0.308
2016-06-15,108.85,15.0,1.0,10.0,0.0,0.533,0.173,0.216,0.323,0.263,0.258,0.308
2016-06-16,107.491,13.0,2.5,4.0,0.0,0.47,0.17,0.215,0.322,0.262,0.257,0.307
2016-06-17,113.133,14.0,5.5,3.0,7.0,0.551,0.208,0.218,0.322,0.261,0.257,0.306
2016-06-18,113.037,13.5,10.5,4.0,1.4,0.766,0.206,0.221,0.323,0.261,0.256,0.306
2016-06-19,111.442,14.5,6.5,5.0,0.0,0.935,0.2,0.219,0.323,0.261,0.256,0.305
2016-06-20,110.661,16.0,9.0,4.0,0.6,0.783,0.199,0.217,0.322,0.261,0.256,0.305
2016-06-21,109.535,11.0,7.5,5.0,0.0,0.584,0.195,0.216,0.322,0.26,0.255,0.304
2016-06-22,111.994,15.0,8.5,7.0,4.3,1.344,0.205,0.223,0.323,0.261,0.255,0.304
2016-06-23,110.646,14.5,8.5,6.0,0.1,0.989,0.199,0.22,0.323,0.261,0.255,0.304
2016-06-24,116.893,10.5,5.0,7.0,7.9,1.211,0.214,0.239,0.326,0.262,0.255,0.303
2016-06-25,115.128,11.5,0.5,10.0,0.0,1.32,0.202,0.234,0.327,0.263,0.256,0.303
2016-06-26,114.02,9.5,-0.5,4.0,0.0,0.64,0.198,0.228,0.327,0.263,0.256,0.304
2016-06-27,112.46,13.0,3.0,6.0,0.0,1.058,0.191,0.223,0.326,0.264,0.257,0.304
2016-06-28,110.851,14.5,2.0,6.0,0.0,1.071,0.184,0.22,0.325,0.264,0.257,0.304
2016-06-29,109.55,14.0,4.0,7.0,0.0,0.735,0.179,0.218,0.324,0.263,0.257,0.304
2016-06-30,108.497,12.0,7.0,5.0,0.0,0.468,0.176,0.217,0.324,0.263,0.257,0.305
2016-01-07,113.715,13.0,6.0,6.0,6.9,1.091,0.206,0.222,0.324,0.262,0.257,0.305
2016-02-07,112.071,15.0,8.5,6.0,0.0,1.055,0.199,0.22,0.323,0.262,0.257,0.305
2016-03-07,110.836,13.5,9.0,4.0,0.1,0.755,0.195,0.218,0.323,0.262,0.256,0.305
2016-04-07,109.723,12.0,8.5,3.0,0.0,0.551,0.191,0.217,0.323,0.261,0.256,0.304
2016-05-07,109.674,12.5,7.0,5.0,1.4,0.911,0.194,0.216,0.322,0.261,0.256,0.304
2016-06-07,108.718,15.5,8.0,7.0,0.9,1.347,0.192,0.215,0.322,0.261,0.255,0.304
2016-07-07,112.386,14.0,9.5,5.0,5.1,0.956,0.208,0.223,0.322,0.261,0.255,0.304
2016-08-07,111.516,13.5,6.5,5.0,0.5,0.921,0.204,0.221,0.323,0.261,0.255,0.303
2016-09-07,110.086,15.5,1.0,7.0,0.0,1.003,0.197,0.219,0.323,0.261,0.255,0.303
2016-10-07,108.975,12.0,4.5,4.0,0.0,0.705,0.192,0.217,0.322,0.261,0.255,0.303
2016-11-07,113.952,15.0,8.5,9.0,7.1,1.728,0.207,0.231,0.324,0.261,0.255,0.303
2016-12-07,112.899,12.0,8.0,5.0,0.0,0.657,0.203,0.226,0.325,0.262,0.255,0.303
2016-07-13,114.452,11.0,3.0,9.0,3.5,1.536,0.204,0.23,0.326,0.262,0.255,0.303
