Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4),sws(5),sws(6)
(dd/mm/yyyy),(mm),(oC),(oC),(MJ/m^2),(mm),(mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm)
2/12/2017,127.313,17.5,14.5,12,34.7,2.521,0.233,0.281,0.33,0.262,0.255,0.303
3/12/2017,124.778,21,10,18,1.7,3.807,0.195,0.278,0.337,0.266,0.256,0.303
4/12/2017,121.519,21.5,10,17,0,2.72,0.178,0.258,0.338,0.269,0.258,0.304
5/12/2017,118.423,26.5,9.5,21,0,2.402,0.162,0.244,0.338,0.271,0.26,0.305
6/12/2017,116.179,28,12,28,0,1.379,0.153,0.235,0.335,0.272,0.262,0.307
7/12/2017,114.071,25,11,20,0,1.08,0.146,0.228,0.333,0.271,0.263,0.308
8/12/2017,111.992,23,9,27,2,2.918,0.141,0.224,0.331,0.271,0.263,0.309
9/12/2017,109.926,27,9.5,22,0,0.813,0.135,0.22,0.328,0.269,0.263,0.31
10/12/2017,107.888,31,11.5,32,0,0.737,0.131,0.218,0.327,0.268,0.263,0.31
11/12/2017,105.904,31.5,12,27,0,0.679,0.127,0.217,0.325,0.266,0.262,0.31
12/12/2017,104,34,11.5,30,0,0.633,0.123,0.216,0.324,0.265,0.261,0.31
13/12/2017,102.197,39.5,15,30,0,0.595,0.119,0.215,0.323,0.264,0.26,0.309
14/12/2017,100.511,31.5,22.5,19,0,0.564,0.115,0.214,0.322,0.263,0.259,0.309
15/12/2017,98.952,31.5,12.5,30,0,0.536,0.112,0.214,0.321,0.262,0.258,0.308
16/12/2017,97.524,33,13.5,30,0,0.513,0.109,0.214,0.321,0.261,0.257,0.307
17/12/2017,96.226,33.5,14.5,25,0,0.492,0.106,0.214,0.321,0.26,0.256,0.306
18/12/2017,95.053,34.5,17.5,16,0,0.474,0.103,0.214,0.32,0.26,0.256,0.305
19/12/2017,93.998,38,23.5,21,0,0.457,0.1,0.214,0.32,0.259,0.255,0.305
20/12/2017,97.176,27.5,16.5,22,9,5.317,0.125,0.214,0.32,0.259,0.254,0.304
21/12/2017,95.511,29.5,9.5,34,0,1.245,0.117,0.214,0.32,0.259,0.254,0.303
22/12/2017,94.63,32.5,13,26,0,0.535,0.114,0.214,0.32,0.258,0.253,0.303
23/12/2017,93.837,34.5,13,22,0,0.511,0.111,0.214,0.32,0.258,0.253,0.302
24/12/2017,93.118,28,17.5,25,0,0.491,0.108,0.214,0.319,0.258,0.253,0.302
25/12/2017,92.464,28.5,11.5,28,0,0.473,0.105,0.214,0.319,0.258,0.253,0.301
26/12/2017,91.863,32.5,12.5,31,0,0.456,0.102,0.214,0.319,0.258,0.252,0.301
27/12/2017,91.307,37,19,30,0,0.442,0.1,0.213,0.319,0.258,0.252,0.301
28/12/2017,90.79,36.5,24,19,0,0.428,0.097,0.213,0.319,0.258,0.252,0.301
29/12/2017,90.304,32.5,22,14,0,0.416,0.095,0.213,0.319,0.258,0.252,0.301
30/12/2017,89.846,26.5,13.5,22,0.3,0.705,0.092,0.213,0.319,0.258,0.252,0.3
31/12/2017,89.41,30,10,32,0,0.394,0.09,0.213,0.318,0.258,0.252,0.3
